id,likeNum,commentsLen,reposts_count,region,content,contentLen,created_at,type,detailUrl,authorAvatar,authorName,authorDetail,isVip,Sentiment
5030338416608389,17363,1768,404,无,【#国铁集团回应高铁票价将上涨#】武广高铁、沪杭客专、沪昆客专、杭甬客专4条高铁票价将于6月开启涨价窗口，涨幅在19%-20%左右。12306网站客服称，折扣浮动策略将根据季节、客流强度等因素，由武广高铁决定，具体折扣标准旅客可以在12306网站购票时，通过页面显示获悉，武广高铁不会提前公布折扣标准 ​,721,2024-05-04,榜单,https://weibo.com/5030338416608389/OcJeVrJ8V,"https://tvax4.sinaimg.cn/crop.26.42.647.647.180/001MUaj1ly8h8vgnehpw0j60j60j6wf602.jpg?KID=imgbed,tva&Expires=1714914040&ssig=sc5IsYYz3i",新浪财经,https://weibo.com/u/1638782947,1.0,负面
5030321525360336,13145,1179,397,无,【破除“月经羞耻”，#关于月经紊乱的五大误区#】#半数以上月经紊乱的女性未到医院就诊# 月经并非一个仅属于女性的私密话题，它背后关乎广大女性的健康和尊严。“1/4~1/3的女性一生中都会出现月经紊乱。”中华医学会妇科内分泌学组委员兼秘书长、北京协和医院妇产科教授田秦杰近日表示，月经紊乱不仅是 ​,867,2024-05-04,榜单,https://weibo.com/5030321525360336/OcINGmut2,"https://tvax1.sinaimg.cn/crop.0.4.535.535.180/001Lvb9uly8h8vgoyk5brj60f00f0jrq02.jpg?KID=imgbed,tva&Expires=1714914040&ssig=5QW0H7FMjz",头条新闻,https://weibo.com/u/1618051664,0.0,正面
5030053827582060,23943,78,623,广东,"还有的人要求把外卖丢江里………你这一丢，江上负责打捞作业的环卫工人又要付出多大的工作量？他们也是别人家的儿女、父母、兄弟姐妹、同学老乡。他们也籍籍无名，活得“无人关注”，但你多丢一份，别人就得多弯一次腰，多加一会儿班。

他们祭奠的是具体的人，还是“热点事件里的人”，抑或只是自己狂 ​",1003,2024-05-03,榜单,https://weibo.com/5030053827582060/OcBPUvOri,"https://tva2.sinaimg.cn/crop.0.0.750.750.180/58067359jw8f35vk9h1b1j20ku0kujsp.jpg?KID=imgbed,tva&Expires=1714914043&ssig=%2FLyVE%2F2jVA",晏凌羊,https://weibo.com/u/1476817753,1.0,正面
5030253409338052,31526,1574,317,无,【#入职信息已婚填未婚遭公司解约#，法院：公司违法】#员工已婚填未婚遭解约公司被判违法#张某在攻读硕士期间即领取了结婚证，后入职某科技公司担任运营专员工作。在填写入职信息时，已婚的张某留意到人事对其婚育情况的关注与盘问，担心填写已婚后不能被录用，故在入职简历及入职登记表中的“婚姻状况 ​,880,2024-05-04,榜单,https://weibo.com/5030253409338052/OcH1ODbfK,"https://tvax1.sinaimg.cn/crop.11.10.275.275.180/005vnhZYly8ftjmwo0bx4j308c08cq32.jpg?KID=imgbed,tva&Expires=1714914043&ssig=Vqq1JEouDh",澎湃新闻,https://weibo.com/u/5044281310,0.0,负面
5030074102845120,11549,1098,317,无,【#胖猫跳江轻生事件法律能做些什么#？| 新京报快评】近日，一名21岁湖南男孩“胖猫”在重庆跳江自杀的悲剧，引发网友关注。据媒体报道，男孩因为游戏打得好，从事代练工作，“胖猫”是其游戏ID。本来大好的青春，何以走上不归路？“胖猫”姐姐查看弟弟的遗物后表示，弟弟之死与其女友有着密切的关系。 ​,733,2024-05-03,榜单,https://weibo.com/5030074102845120/OcCmCbW92,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/001Ngxkily8h8vm7jc1igj60e80e8q3a02.jpg?KID=imgbed,tva&Expires=1714914043&ssig=ULHK1iNnJE",新京报,https://weibo.com/u/1644114654,0.0,正面
5030051526217495,54033,1827,1451,无,【#他真的娶到了高中就想娶的女孩#】#女孩婚礼穿校服出场男孩回头瞬间流泪#近日，在山东，女孩婚礼穿校服出场，男孩回头瞬间流泪。网友：新郎哭的时候还不忘手插兜，帅是一种肌肉记忆。 http://t.cn/A6HPmkv8 ​,193,2024-05-03,榜单,https://weibo.com/5030051526217495/OcBMcq5sb,"https://tvax3.sinaimg.cn/crop.8.11.119.119.180/0034c2ttly8h8vg8d8h2ij6046046q2t02.jpg?KID=imgbed,tva&Expires=1714914043&ssig=eZZ8YT5U%2B2",新华网,https://weibo.com/u/2810373291,0.0,正面
5030625312510449,61102,13560,7550,韩国,#金钟大开通微博# 大家好，我是CHEN。以后在微博多多见面吧！ http://t.cn/A6H7nbYc ​,78,2024-05-05,榜单,https://weibo.com/5030625312510449/OcQHFax57,"https://tvax2.sinaimg.cn/crop.0.0.975.975.180/008DQcj5ly8hpega9lfhyj30r30r30u0.jpg?KID=imgbed,tva&Expires=1714914043&ssig=HrU3bqK7Vq",INB100_CHEN,https://weibo.com/u/7917780127,0.0,正面
5030237656056870,13873,643,399,无,【#韩最毒美女连环杀人犯真容曝光# 反社会人格测试拿最变态满分】#韩国一杀人犯反社会人格测试满分# 最近，韩国一档犯罪类纪实节目公布了“绝命毒妇”严仁淑的真实长相。这位在反社会人格障碍测试中拿到满分，直到现在都被韩国媒体称为“顶级蛇蝎毒妇”的女人，虽然外形清秀不俗，但杀人方法却极其残忍 ​,476,2024-05-04,榜单,https://weibo.com/5030237656056870/OcGCpppFs,"https://tvax4.sinaimg.cn/crop.0.0.799.799.180/002diGk7ly8h8vg36oqidj60m70m7mxs02.jpg?KID=imgbed,tva&Expires=1714914043&ssig=Ol%2FO7NNutW",新浪新闻,https://weibo.com/u/2028810631,0.0,负面
5030217731018438,26631,680,4026,江苏,"#这才是二次元cos的意义# 
看得心里暖暖的[泪] ​",43,2024-05-04,榜单,https://weibo.com/5030217731018438/OcG6h4gWq,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/005D2Uthly8hdh1o7e3thj30u00u0765.jpg?KID=imgbed,tva&Expires=1714914043&ssig=Iwsl4DNhUX",林有梗,https://weibo.com/u/5157634999,0.0,正面
5030314801892994,15948,222,179,陕西,我这么小众的尴尬也被发现了 ​,26,2024-05-04,榜单,https://weibo.com/5030314801892994/OcICQ7Wsa,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/006QKpwKly8hi3739w6ylj30n00n0taq.jpg?KID=imgbed,tva&Expires=1714914043&ssig=PUAFvU00wO",liu_iiiiiirich,https://weibo.com/u/6276227682,1.0,负面
5030593211402462,11895,669,1472,河南,#让孩子学这些就是为了装把大的# ​,30,2024-05-05,榜单,https://weibo.com/5030593211402462/OcPRT5SQm,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/003sbkmVly8hlxsnuzor5j60u00u0q8s02.jpg?KID=imgbed,tva&Expires=1714914043&ssig=02MOgu7%2FrI",大脑切片,https://weibo.com/u/3164835813,0.0,正面
5030371197977488,8599,1004,442,北京,"真诚祝愿今天的青年人比我们年轻时更幸运些。祝愿他们能少走点弯路，有更多主宰自己命运的空间，能在更高的博弈层面展开他们的奋斗。
今天的社会综合底盘高了，但人生的环境节奏紧绷，紧迫感跟着水涨船高。而且，外部环境恶劣了。这届年轻人必须更加心理强大，坚韧不拔。

视野太宽了，有时未必不是考 ​",609,2024-05-04,榜单,https://weibo.com/5030371197977488/OcK5Nxtja,"https://tva3.sinaimg.cn/crop.0.0.180.180.180/7697cf01jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1714914043&ssig=KKVJVlXQe5",胡锡进,https://weibo.com/u/1989660417,0.0,正面
5030721699449840,4023,1024,1025,北京,"Day·5💚夏日的薄荷感穿搭#今天穿什么[超话]# 
五一小长假的尾巴，北京树荫开始变得沉甸甸，山野愈发丰满，花朵处处开放，蘸一抹绿色给心情，一起拥抱温柔清新的好时光。
今日OOTD，抹茶薄荷绿的镂空罩衫与白色短裤清新碰撞，不饱和的春日色系，很有干净清爽的气息。

里面把小吊带穿起来，这种若隐若 ​",368,2024-05-05,榜单,https://weibo.com/5030721699449840/OcTd7DEkM,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/5d0f53e7ly8haw923lclwj20u00u0tbd.jpg?KID=imgbed,tva&Expires=1714914043&ssig=2E0jBRF83m",小树·Mia,https://weibo.com/u/1561285607,0.0,正面
5030232772051199,58844,5034,6497,湖北,"武汉 又是一场雨中见 期待下次晴天见[太阳]❤️
#FullHouse满堂##FullHouse满堂武汉#  ​",80,2024-05-04,榜单,https://weibo.com/5030232772051199/OcGux8BBR,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/74838c4ely8gw389bo5ryj20u00u0tc9.jpg?KID=imgbed,tva&Expires=1714914043&ssig=XknatNGuL8",Vinida万妮达,https://weibo.com/u/1954778190,0.0,正面
5030700879712383,55756,4913,20894,北京,夏天到了🦙🐰🦆🌿#一张照片欢迎夏天# ​,42,2024-05-05,榜单,https://weibo.com/5030700879712383/OcSFxEKDl,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006lpPzYly8h1axofmtabj30u00u0wig.jpg?KID=imgbed,tva&Expires=1714914043&ssig=Kwq2v%2FZTtl",孟美岐,https://weibo.com/u/5813256522,0.0,负面
5030429734212156,17326,1709,38,上海,Rui了，修图修累了…… ​,21,2024-05-04,榜单,https://weibo.com/5030429734212156/OcLCdhFM0,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7402e2bfly8gsf6372keaj20u00u0wio.jpg?KID=imgbed,tva&Expires=1714914043&ssig=QoocBRms22",猫与他和我,https://weibo.com/u/1946346175,0.0,负面
5029992323090302,33099,331,1165,安徽,文物隔着千年和我们打了一声招呼，这种穿越时间线的磅礴真让人感动[苦涩] ​,68,2024-05-03,榜单,https://weibo.com/5029992323090302/OcAeIcXVA,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/001ks3BOly8h8ug2u3zumj60u00u0wf602.jpg?KID=imgbed,tva&Expires=1714914043&ssig=GDUTiJfzMt",芒果妈妈,https://weibo.com/u/1218346612,0.0,正面
5030604313466050,9278,95,406,上海,之前说过，社会如果不能正确的量刑犯罪者，就会成为模仿者出生的狂欢。 ​,66,2024-05-05,榜单,https://weibo.com/5030604313466050/OcQ9NexG2,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/6e6194d5ly8hf944kigclj20u00u0adm.jpg?KID=imgbed,tva&Expires=1714914043&ssig=I2iEvuyykG",陈折折,https://weibo.com/u/1851888853,0.0,负面
5029945598807430,21851,604,1539,江苏,黄鼠狼：嘴这么碎呢烦死了 http://t.cn/A6HPV7Kj ​,45,2024-05-03,榜单,https://weibo.com/5029945598807430/Ocz1lAXdk,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/001N2upDly8hbjg1uzfijj60ro0ro0uf02.jpg?KID=imgbed,tva&Expires=1714914043&ssig=szwmd4f%2FvA",喜脉洗脉,https://weibo.com/u/1640766861,0.0,负面
5030247831961620,14034,771,1209,无,【#90后自媒体创业2天入账74万#】 2天入账74万+，3个月粉丝破百万，短视频全网浏览量累积超10亿次！这是一个由90后创业团队运营的自媒体账号在互联网平台上的辉煌战绩。2017年，来自安康汉阴同一所高中的马培源、王淦、钟洋一起从西安建筑科技大学绘画专业毕业后，他们立即奔向了山野，以“野居青年” ​,542,2024-05-04,榜单,https://weibo.com/5030247831961620/OcGSP8ej2,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/c0855202ly8haox29q27gj20e80e8weu.jpg?KID=imgbed,tva&Expires=1714914043&ssig=RGr4rfiY2b",陕视新闻,https://weibo.com/u/3229962754,0.0,正面
5029919682466493,20980,638,2275,河南,#当旅行前让全家人签保证书# ​,26,2024-05-03,榜单,https://weibo.com/5029919682466493/OcylyalE9,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/003sbkmVly8hlxsnuzor5j60u00u0q8s02.jpg?KID=imgbed,tva&Expires=1714914043&ssig=02MOgu7%2FrI",大脑切片,https://weibo.com/u/3164835813,0.0,负面
5030648071061973,42958,6205,3089,浙江,uu们中午好！一条假期赶工plog[吹风车][吹风车] ​,44,2024-05-05,榜单,https://weibo.com/5030648071061973/OcRin4sgB,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007oxkLUly8hldg5k0lgbj30u00u0ta9.jpg?KID=imgbed,tva&Expires=1714914043&ssig=yhWDJJrBBA",今天白鹿加鸡腿了吗,https://weibo.com/u/6775506562,0.0,负面
5030674126078274,57,59,51,广东,宝马5系十来年设计的变化，最巅峰当属14款，不管是外观内饰，底盘，10款属于经典，其他21凑合，18款就当没存在吧，太丑。 ​,113,2024-05-05,车展,https://weibo.com/5030674126078274/OcRYopveG,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7acad235ly8hozh5te0uij20u00u0dl5.jpg?KID=imgbed,tva&Expires=1714914046&ssig=DY%2BM4q4zdP",蜗牛同学LX,https://weibo.com/u/2060112437,1.0,正面
5028169302149124,30,24,1,广西,"这算是当着面忽悠投资人吗？哪吒CEO张勇对周鸿祎说哪吒S一个月卖接近5000台，但是看销量榜近半年月销量都没超过3000台，进入四月份每周更是只有两位数，呃……[疑问][疑问][疑问]（莫非哪吒S一个月海外销量有接近3000？）
#哪吒汽车##汽车资讯##2024北京车展# ​",240,2024-04-28,车展,https://weibo.com/5028169302149124/ObOOm915i,"https://tvax4.sinaimg.cn/crop.0.0.1023.1023.180/006ybaosly8hmyirtcjm7j30sg0sfwib.jpg?KID=imgbed,tva&Expires=1714914046&ssig=QsOdKreGvk",Gemini-迷你,https://weibo.com/u/6001853980,1.0,负面
5028185487967804,1287,411,28,云南,"看到一条网友评论：问界M7打不开门的车主。失去了三个家人，还有人在声讨。只能说那些人眼里的“赢”比人命重要…

唉，我就想问一句：为什么车门打不开？
中午我转发一篇华为问界相关的新闻都能一堆人来骂！#问界将为家属提供一切可能的支持# #问界M7起火事故隐藏式门把手疑似未弹出# ​",264,2024-04-28,车展,https://weibo.com/5028185487967804/ObPesxqMY,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/66decaably8h68uzic4jvj20u00u0abk.jpg?KID=imgbed,tva&Expires=1714914046&ssig=ggyyPuNaw0",深圳张逸轩,https://weibo.com/u/1725876907,1.0,负面
5027144465651201,4178,1119,560,辽宁,"时隔4年的北京车展来了，我觉得这次车展两个展台最吸引我的就两个点，一个是小米SU7首次登陆车展，另外一个就是目前炙手可热的新能源之王比亚迪。比这两个点更爆炸的是雷军现身比亚迪展台，两个车圈最热的热点在一起，应该是本次北京车展的高光时刻。

在比亚迪站台上，王传福雷军同框，两个世界五百强 ​",508,2024-04-25,车展,https://weibo.com/5027144465651201/Obo9onI8p,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/6d2ee297ly8hetjgexmeij20u00u0tch.jpg?KID=imgbed,tva&Expires=1714914046&ssig=6R4SK4cB9U",Ai科技阿宇,https://weibo.com/u/1831789207,0.0,正面
5030636882234981,50,28,8,安徽,1000公里高速路，开100和120用时会差很多吗？ http://t.cn/A6H7uFoY ​,63,2024-05-05,车展,https://weibo.com/5030636882234981/OcR0k9nq5,"https://tvax3.sinaimg.cn/crop.0.0.1078.1078.180/00763XoIly8hizfvnzk8sj30ty0tyjvb.jpg?KID=imgbed,tva&Expires=1714914046&ssig=zSahTvnnpp",上海滩蚂蚁哥,https://weibo.com/u/6502531152,0.0,负面
5028239850608873,1583,90,71,山东,今晚央视新闻联播报道，总理亲临北京车展，看了几家车企展台，还亲自登上赛力斯问界M9，与公司张兴海董事长亲切交谈。 ​,110,2024-04-28,车展,https://weibo.com/5028239850608873/ObQE92yox,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0068WEkvly8h29dz4k08tj30u00u0wga.jpg?KID=imgbed,tva&Expires=1714914046&ssig=VxnrqEgiOh",zangyn,https://weibo.com/u/5628985735,1.0,正面
5029347654896105,27,16,1,上海,"小米证明了，自己的车对整个生态有品牌拉动作用。

也证明自己的第二款和第三款，也能引发中国消费者持续的关注

#芝能日报##新能源大牛说##微博新知# ​",140,2024-05-01,车展,https://weibo.com/5029347654896105/OcjsVkxHr,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007wI8sNly8her8jjw821j30u00u077r.jpg?KID=imgbed,tva&Expires=1714914046&ssig=uQWSMC%2FbuY",朱玉龙-YL,https://weibo.com/u/6896291545,0.0,正面
5030319519957247,11,8,4,澳大利亚,"没想到俄罗斯汽车市场那么大。中国要扛住美国的压力。

#烽火问鼎计划# ​",66,2024-05-04,车展,https://weibo.com/5030319519957247/OcIKrFMkL,"https://tvax4.sinaimg.cn/crop.0.0.450.450.180/774cf065ly1fxfz76qusxj20ci0ci0tr.jpg?KID=imgbed,tva&Expires=1714914046&ssig=Yp3FJVqZYd",空军世界,https://weibo.com/u/2001530981,0.0,负面
5028115875631246,1451,333,12,广东,"到目前为止，小米没有一个员工对这次问界M7起火事故发过微博。
你们呢 ？ ​",68,2024-04-28,车展,https://weibo.com/5028115875631246/ObNqbnCWy,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/006hZidcly8hh7fq2z6rmj30go0goab2.jpg?KID=imgbed,tva&Expires=1714914046&ssig=Te6K5b135A",麦特陈,https://weibo.com/u/5762602722,1.0,负面
5029992411436572,110,18,40,江苏,"#奇瑞集团4月销量超18.2万辆#

今年1月份的时候，比亚迪销量：201493 ，奇瑞 销量：200992 ，奇瑞与比亚迪是销量接近的。

4月奇瑞销18万+，比亚迪销30万+，不是奇瑞弱了，而是比亚迪的荣耀策略起作用了。

得服，这个策略不是简单的官降，而是系列车型发布+有节奏的信息释放，价格降了，流量拿了，阻 ​",450,2024-05-03,车展,https://weibo.com/5029992411436572/OcAeR61Iw,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006rQHi5ly8hjznynexgaj30u00u0jza.jpg?KID=imgbed,tva&Expires=1714914046&ssig=2p%2FSvPMXWW",吕俭LJ,https://weibo.com/u/5908317533,0.0,正面
5027499999763562,18,1,0,福建,一季度中国增程乘用车销量TOP10：问界M7遥遥领先 ​,45,2024-04-26,车展,https://weibo.com/5027499999763562/ObxoPEXWO,"https://tvax1.sinaimg.cn/crop.0.0.681.681.180/007dvYvDly8hjb1aer7gzj30ix0ixt96.jpg?KID=imgbed,tva&Expires=1714914046&ssig=tQ5F9zahmy",执著的老宋,https://weibo.com/u/6612642961,1.0,正面
5029330669535864,31,13,3,北京,比亚迪今年第一季度在德国的销售额，平均每月低于两百辆。 三月份仅160辆。 ​,70,2024-05-01,车展,https://weibo.com/5029330669535864/Ocj1wE0Ig,"https://tvax1.sinaimg.cn/crop.0.7.1125.1125.180/76b79889gy8fh4893lx8cj20v90vogrq.jpg?KID=imgbed,tva&Expires=1714914046&ssig=rG8R%2BgODsq",新华二代在德国_周磊,https://weibo.com/u/1991743625,1.0,负面
5029473050689549,119,31,5,广东,好消息是m9销量持续攀升，坏信息是m7销量持续下滑，m5销量成迷，这均价55W以上的M9销量居然比M7还高，你受得了吗？ ​,107,2024-05-02,车展,https://weibo.com/5029473050689549/OcmJb2TnL,"https://tvax1.sinaimg.cn/crop.0.0.120.120.180/b0a79ab3ly8gbkcpfdrgug203c03cjsu.gif?KID=imgbed,tva&Expires=1714914046&ssig=BS8meXIvOz",数码科技大爆炸VVV,https://weibo.com/u/2963774131,1.0,负面
5028584263516392,45,18,3,四川,马斯克办事儿效率挺高啊，FSD开始测试了，特斯拉车辆也没有限制了，这是过来一趟都谈妥了？ ​,85,2024-04-29,车展,https://weibo.com/5028584263516392/ObZBEeKM0,"https://tvax4.sinaimg.cn/crop.0.0.800.800.180/006t4tIxly8hluaq1lrzhj30m80m83z8.jpg?KID=imgbed,tva&Expires=1714914046&ssig=eEPRROf2nL",程序员阿水,https://weibo.com/u/5926378285,0.0,正面
5030654867672232,61,23,13,上海,山东公安也选择了用问界 M7 作为警车[good] ​,40,2024-05-05,车展,https://weibo.com/5030654867672232/OcRtkwbTG,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/9846815ely8hekbaaegbnj20u00u040i.jpg?KID=imgbed,tva&Expires=1714914046&ssig=XaKdv68s8R",熊本科技,https://weibo.com/u/2554757470,0.0,负面
5027191488515699,36,7,1,天津,"中午参加了领克07 EM-P的群访@领克穆军 @吉利林杰 ，顺便也蹭了一顿饭[嘻嘻] 饭不能白吃，将交流问答的细节记录一下：

- 问：18-21万的预售价，价格一步到位了吗？

- 答：领克08 EM-P也一年时间了，价格维持得很好，不会让第一批购买的客户吃亏。领克07 EM-P现在这个价格，也是到位了。现在需要深入 ​",1646,2024-04-25,车展,https://weibo.com/5027191488515699/ObpnezJjZ,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/54b30af7ly8he7b7suytej20go0godh9.jpg?KID=imgbed,tva&Expires=1714914046&ssig=mD8MV6tKWL",张抗抗KK,https://weibo.com/u/1421019895,1.0,正面
5028152071426000,44,28,10,上海,"#马斯克私人飞机14点抵达北京#

我这边正在拍新Model 3高性能版呢，和特斯拉的朋友聊着说马斯克要来，马斯克就落地北京了。

据说行程安排中也有上海的超级工厂。

能不能给个机会合个照啊… ​",177,2024-04-28,车展,https://weibo.com/5028152071426000/ObOmz5YY0,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/a56c84afly8hmzvw2wgz8j20u00u00us.jpg?KID=imgbed,tva&Expires=1714914046&ssig=ww68JL%2FMgA",波波玩个车,https://weibo.com/u/2775352495,0.0,正面
5028470633270351,89,43,5,北京,"我去试乘理想mega，我问销售这车为什么卖这么贵，销售说就是为了划分开50万以下的用户群体，体现出有钱人的身份[吐]
我感觉他说的这番话是把有钱人当傻子了[老师好] ​",153,2024-04-29,车展,https://weibo.com/5028470633270351/ObWEndILB,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/a1d521f9ly8g3ymq3c445j20u00u0ag7.jpg?KID=imgbed,tva&Expires=1714914046&ssig=QV8%2BrF2pVF",CarShooter,https://weibo.com/u/2715099641,0.0,负面
5027161230023206,188,7,153,安徽,92号和95号汽油到底有什么区别，加错油有啥影响？ http://t.cn/A6T1LHW1 ​,67,2024-04-25,车展,https://weibo.com/5027161230023206/OboAr062i,"https://tvax3.sinaimg.cn/crop.455.77.284.284.180/84447f82ly8g7g3nlq6ksj20m80j4jwq.jpg?KID=imgbed,tva&Expires=1714914048&ssig=vYZDL7dkCd",史小煮,https://weibo.com/u/2219081602,0.0,负面
5030630712937634,63,44,2,广西,"理想：超越问界[鼓掌]
问界：鸿蒙智行[挤眼]
问界销量比理想差了701台，但如果把智界的4546台也加进来，那不就超越理想了吗

但是鸿蒙智行算新势力吗？它好像都不算车企吧，官方叫它鸿蒙智能汽车技术生态联盟[思考]
#理想汽车##汽车资讯##我与汽车的日常# ​",236,2024-05-05,车展,https://weibo.com/5030630712937634/OcQQnckdc,"https://tvax4.sinaimg.cn/crop.0.0.1023.1023.180/006ybaosly8hmyirtcjm7j30sg0sfwib.jpg?KID=imgbed,tva&Expires=1714914048&ssig=%2FR5uoelUG5",Gemini-迷你,https://weibo.com/u/6001853980,1.0,正面
5029847401760729,36,6,11,美国,车企市值排名（截至2024年4月） 特斯拉、丰田、奔驰、比亚迪、保时捷  ​,84,2024-05-03,车展,https://weibo.com/5029847401760729/OcwsY7o2R,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/74602e60ly8gc1qty7c7pj20e80e8t9q.jpg?KID=imgbed,tva&Expires=1714914048&ssig=LqWseoE62v",牛津-小裁缝,https://weibo.com/u/1952460384,1.0,正面
5028845385943493,365,76,13,江苏,21世纪经济报道撤稿函是什么意思?就是说21世纪经济报道发了一篇关于反思问界M7事故相关的文章，然后其他媒体转载了，要求其他媒体撤稿的意思?[笑cry][笑cry]讲真，这篇文章没看过，也没啥兴趣，现在突然想看了，谁有截图？[笑cry][笑cry] ​,220,2024-04-30,车展,https://weibo.com/5028845385943493/Oc6oOoWaN,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/783df997ly8gdi7fuwsv6j20u00u0q6n.jpg?KID=imgbed,tva&Expires=1714914048&ssig=xObl5lYg6J",石头搞机,https://weibo.com/u/2017327511,1.0,负面
5028189397325182,76,24,5,浙江,"雷军直播买了辆理想L6 MAX 
外观绿色，内饰白色
很高兴和雷总一样成为理想的车主
那么问题来了！怎么才能和雷军在一个车友群呢？#李想送雷军理想l6# ​",138,2024-04-28,车展,https://weibo.com/5028189397325182/ObPkLuJC6,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0080aJPZly8h7k815nfi4j30u00u00ud.jpg?KID=imgbed,tva&Expires=1714914048&ssig=Gyc8sRtp4D",小怡说车,https://weibo.com/u/7331622139,0.0,正面
5027522921898067,57,11,7,上海,"今年北京车展最具含金量的新车，100%是仰望U7。这款车在定位是对标奔驶S级、保时捷Panamera的百万级旗舰轿车，今年下半年就会上市。

它的意义和仰望U8一样，都是代表着中国汽车向上的历史性突破。另一方面，仰望是以高端技术树立高端品牌的，而仰望U7首搭革命性技术云辇-Z，再次证明了这一点。

作为 ​",1472,2024-04-26,车展,https://weibo.com/5027522921898067/ObxZO7XLZ,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/9f291ab9ly8gzvpi3qcpdj20u00u0whc.jpg?KID=imgbed,tva&Expires=1714914048&ssig=uk1AvTisN6",飞要说车,https://weibo.com/u/2670271161,0.0,正面
5030364315651884,62,66,15,北京,"华为，鸿蒙智行3天大定6600
理想L6 半个月3万台
华为和理想为什那么卖的这么好？[酷] ​",79,2024-05-04,车展,https://weibo.com/5030364315651884/OcJUHnIjq,"https://tvax3.sinaimg.cn/crop.0.0.800.800.180/5dfeb8f8ly1grdcfad7xoj20m80m8doa.jpg?KID=imgbed,tva&Expires=1714914048&ssig=7FB1chFNJi",科技密码,https://weibo.com/u/1576974584,1.0,正面
5029895535329484,3570,354,442,江苏,"我发现很多人对国产车还是没有真正的了解，还在满嘴“冰箱、彩电、大沙发”的调侃。

能够谈几句“智能化”、“三电”的已经是不带偏见的了。

但实际上，很多人还是没能看到国产汽车崛起的本质原因，你以为比亚迪一个月卖出30多万辆，一家打爆丰田、本田、大众靠的是什么？你以为奇瑞、吉利占领俄罗斯 ​",1967,2024-05-03,车展,https://weibo.com/5029895535329484/OcxIBmmrq,"https://tva1.sinaimg.cn/crop.1.0.290.290.180/5d457ba5gw1eermfmbnwej209q088q3r.jpg?KID=imgbed,tva&Expires=1714914048&ssig=YXLiYh%2BcNt",平原公子赵胜,https://weibo.com/u/1564834725,1.0,正面
5028175678013532,2929,469,23,福建,"#马斯克 北京# 马斯克真的来北京了，看来昨天聊的话题确实没错。

现在特斯拉能打的牌真的太少了。这轮官降单周新增订单还是卡在1.2万单，已经证明那个特斯拉只要一降价，动不动几万台的势头已经没了。而model S国产短期内又不可能，所以短期能提升品牌信心和产品力的只有FSD。

现在的重点是FSD是否会 ​",374,2024-04-28,车展,https://weibo.com/5028175678013532/ObOYDxCGw,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7f437bb3ly8hgf9qaxrlwj20u00u0q4f.jpg?KID=imgbed,tva&Expires=1714914048&ssig=3%2F2Z1RTbCn",孙少军09,https://weibo.com/u/2135129011,1.0,负面
5028074636707894,1260,426,68,湖北,"#问界m7起火# 刚刚很多人骂我替问界说话，第一我没收钱，我是提出一种可能性。第二，人家问界发布会都不请我，你们觉得人家会给我钱吗？
大几百人骂我，说明大家非常在乎汽车的安全性，那我就说几句实话
①对于所有汽车厂商和消费者，安全必须是第一位的，然后才是智能化
②发布会不要吹牛，媒体宣传也 ​",645,2024-04-28,车展,https://weibo.com/5028074636707894/ObMlFs91Q,"https://tva2.sinaimg.cn/crop.0.0.1080.1080.180/6cb26641jw8eniapkb0qhj20u00u00u7.jpg?KID=imgbed,tva&Expires=1714914048&ssig=IHCbf577aT",C科技,https://weibo.com/u/1823630913,1.0,负面
